Drug 0
        IC50  Label
35  2.369477      0
36  2.435718      0
37  2.440176      0
38  2.475161      0
39  2.637697      0
40  2.789897      0
41  2.836241      0
42  3.160459      0
Drug 106
        IC50  Label
0   4.542579      0
1   4.605749      0
2   4.739896      0
3   4.857846      0
4   4.931195      0
5   5.174188      0
6   5.206669      0
7   5.257403      0
8   5.304805      0
9   5.315239      0
10  5.383969      0
11  5.453596      0
12  5.570383      0
13  5.599893      0
14  5.656221      0
15  5.660160      0
16  5.724098      0
17  5.730452      0
18  5.731130      0
19  5.852494      1
20  5.900039      1
21  5.913356      1
22  5.925798      1
23  5.993915      1
24  6.000286      1
25  6.083182      1
26  6.109092      1
27  6.136512      1
28  6.145901      1
29  6.227005      1
30  6.253399      1
31  6.288177      1
32  6.317139      1
33  6.341052      1
34  6.375606      1
35  6.431368      1
36  6.549200      1
37  6.586150      1
38  6.614242      1
39  6.627371      1
40  6.695671      1
41  6.930585      1
42  7.878096      1
Drug 107
        IC50  Label
0  -3.815460      1
1  -3.673162      1
2  -2.774353      1
3   0.446663      0
4   0.719763      0
5   1.060117      0
6   1.120644      0
7   1.452949      0
8   1.619485      0
9   1.764457      0
10  2.185492      0
11  2.247011      0
12  2.302746      0
13  2.334635      0
14  2.347221      0
15  2.366350      0
16  2.462361      0
17  2.546140      0
18  2.681020      0
19  2.713509      0
20  2.747315      0
21  2.883008      0
22  2.903257      0
23  2.914967      0
24  2.939328      0
25  2.953668      0
26  2.989147      0
27  3.088846      0
28  3.153652      0
29  3.156224      0
30  3.353576      0
31  3.397651      0
32  3.497832      0
33  3.527086      0
34  3.639493      0
35  3.765461      0
36  3.807521      0
37  3.824409      0
38  3.966103      0
39  4.125788      0
40  4.351595      0
41  4.485362      0
42  5.441079      0
Drug 108
        IC50  Label
0  -2.610651      0
1  -1.150355      0
2  -1.127350      0
3  -1.116707      0
4  -1.074614      0
5  -1.061129      0
6  -0.685041      0
7  -0.568919      0
8  -0.438620      0
9  -0.372954      0
10 -0.372750      0
11 -0.178778      0
12 -0.150396      0
13 -0.096158      0
14 -0.005281      0
15  0.103696      0
16  0.157256      0
17  0.236608      0
18  0.367882      0
19  0.463205      0
20  0.474317      0
21  0.526591      0
22  0.671445      0
23  0.751277      0
24  0.751473      0
25  0.883955      0
26  1.202153      1
27  1.223898      1
28  1.243263      1
29  1.261325      1
30  1.270848      1
31  1.299389      1
32  1.479238      1
33  1.774144      1
34  1.803397      1
35  1.806608      1
36  1.973299      1
37  2.034144      1
38  2.459761      1
39  3.132969      1
40  3.358509      1
41  3.398082      1
42  5.699988      1
Drug 109
        IC50  Label
0   0.762725      0
1   1.444594      0
2   1.795094      0
3   2.236717      0
4   2.268801      0
5   2.396599      0
6   2.941455      0
7   3.093960      0
8   3.142456      0
9   3.208953      0
10  3.236377      0
11  3.392830      0
12  3.410278      0
13  3.514622      0
14  3.548741      0
15  3.561802      0
16  3.610594      0
17  3.613975      0
18  3.666143      0
19  3.675307      0
20  3.773707      0
21  3.932243      1
22  3.945184      1
23  4.003142      1
24  4.012910      1
25  4.042528      1
26  4.083671      1
27  4.115487      1
28  4.169336      1
29  4.249694      1
30  4.271074      1
31  4.397888      1
32  4.415633      1
33  4.420100      1
34  4.594681      1
35  4.707349      1
36  4.825497      1
37  4.846005      1
38  5.018172      1
39  5.170717      1
40  5.322649      1
41  5.712422      1
42  6.898326      1
Drug 110
        IC50  Label
0   1.353893      0
1   1.881495      0
2   2.152588      0
3   2.356764      0
4   2.569415      0
5   2.655109      0
6   2.807325      0
7   2.882333      0
8   2.959898      0
9   3.018522      0
10  3.098868      0
11  3.239638      0
12  3.252239      0
13  3.282759      0
14  3.750004      1
15  3.796610      1
16  3.851281      1
17  3.859481      1
18  3.897161      1
19  3.954624      1
20  3.955583      1
21  4.057441      1
22  4.076912      1
23  4.121294      1
24  4.124564      1
25  4.173797      1
26  4.273914      1
27  4.276386      1
28  4.351636      1
29  4.352374      1
30  4.425001      1
31  4.550445      1
32  4.623855      1
33  4.670301      1
34  4.694760      1
35  4.727899      1
36  5.018679      1
37  5.188611      1
38  5.207943      1
39  5.240223      1
40  5.301073      1
41  5.831973      1
42  6.734945      1
Drug 111
        IC50  Label
0  -5.738128      0
1  -5.730571      0
2  -5.529649      0
3  -5.520899      0
4  -5.443760      0
5  -5.376777      0
6  -5.250873      0
7  -5.124629      0
8  -5.104088      0
9  -4.956422      0
10 -4.913497      0
11 -4.887239      0
12 -4.799339      0
13 -4.782417      0
14 -4.620997      0
15 -4.495026      0
16 -4.493321      0
17 -4.349243      0
18 -4.312388      0
19 -4.091469      0
20 -4.082660      0
21 -3.664182      0
22 -3.541365      0
23 -3.411792      0
24 -3.228855      1
25 -2.998412      1
26 -2.996318      1
27 -2.890268      1
28 -2.760660      1
29 -2.713719      1
30 -2.548433      1
31 -2.385893      1
32 -2.334135      1
33 -2.276865      1
34 -1.788194      1
35 -1.763878      1
36 -1.509128      1
37 -1.465341      1
38 -1.451236      1
39 -1.213904      1
40 -0.918421      1
41 -0.878464      1
42  0.428894      1
Drug 112
        IC50  Label
0  -6.741825      1
1  -6.399808      1
2  -4.828200      1
3  -4.414313      1
4  -4.117793      1
5  -3.798564      1
6  -3.734135      1
7  -3.113202      1
8  -3.050769      1
9  -2.522997      1
10 -2.502158      1
11 -2.403821      1
12 -2.264771      1
13 -2.002935      1
14 -1.826863      1
15 -1.699575      1
16 -1.304309      1
17 -1.280103      1
18 -1.133653      1
19 -0.883413      0
20 -0.241678      0
21 -0.081922      0
22  0.002246      0
23  0.122172      0
24  0.349167      0
25  0.452381      0
26  0.487673      0
27  0.722868      0
28  0.750096      0
29  0.779299      0
30  1.193695      0
31  1.277525      0
32  1.447775      0
33  1.477100      0
34  1.614740      0
35  1.742538      0
36  1.817009      0
37  1.975284      0
38  2.173266      0
39  2.516830      0
40  2.744704      0
41  3.326869      0
42  3.416614      0
Drug 113
        IC50  Label
0  -1.564387      1
1  -0.353459      1
2  -0.326678      1
3   0.004631      1
4   0.062751      1
5   0.205237      1
6   0.360315      1
7   0.568571      1
8   0.722758      1
9   0.948264      1
10  1.175637      1
11  1.195866      1
12  1.270688      1
13  1.271514      1
14  1.378839      1
15  1.413694      1
16  1.417825      1
17  1.594952      1
18  1.919844      0
19  2.124705      0
20  2.139195      0
21  2.182119      0
22  2.251859      0
23  2.447320      0
24  2.450959      0
25  2.506160      0
26  2.508922      0
27  2.541677      0
28  2.654405      0
29  2.777563      0
30  2.962684      0
31  2.976909      0
32  3.215879      0
33  3.250467      0
34  3.306296      0
35  3.376359      0
36  3.434410      0
37  3.644248      0
38  3.657103      0
39  3.977831      0
40  4.038116      0
41  4.165975      0
42  4.932229      0
Drug 114
        IC50  Label
0  -2.238469      0
1  -2.026071      0
2  -0.820886      0
3  -0.307994      0
4  -0.135997      0
5  -0.034162      0
6  -0.016617      0
7   0.520661      0
8   0.771333      0
9   0.930839      0
10  1.054299      0
11  1.215706      0
12  1.574810      0
13  1.730789      0
14  1.795578      0
15  1.938669      0
16  2.109685      0
17  2.161363      0
18  2.189807      0
19  2.346022      0
20  2.403427      0
21  2.524599      0
22  2.533787      0
23  2.679606      0
24  3.376177      1
25  3.641470      1
26  3.799419      1
27  3.807016      1
28  3.874656      1
29  3.913562      1
30  4.347218      1
31  4.358723      1
32  4.388657      1
33  4.580718      1
34  4.678824      1
35  4.882789      1
36  4.902427      1
37  5.131783      1
38  5.199934      1
39  5.259002      1
40  5.665262      1
41  5.782212      1
42  6.205802      1
Drug 115
        IC50  Label
0  -5.989528      1
1  -5.870145      1
2  -5.545949      1
3  -5.460477      1
4  -5.377439      1
5  -5.249767      1
6  -5.157494      1
7  -5.156727      1
8  -5.152394      1
9  -5.048873      1
10 -5.042080      1
11 -4.980833      1
12 -4.738843      1
13 -4.734241      1
14 -4.683756      1
15 -4.591254      1
16 -4.419465      1
17 -4.107600      1
18 -3.933774      1
19 -3.888790      1
20 -3.842467      1
21 -3.516265      0
22 -3.424058      0
23 -3.408119      0
24 -3.406460      0
25 -3.329605      0
26 -3.303701      0
27 -3.238037      0
28 -3.209763      0
29 -3.153879      0
30 -2.993171      0
31 -2.768050      0
32 -2.751335      0
33 -2.502534      0
34 -2.490717      0
35 -2.422980      0
36 -1.969814      0
37 -1.730963      0
38 -1.514490      0
39 -0.847706      0
40 -0.428585      0
41 -0.381994      0
42  0.294838      0
Drug 116
        IC50  Label
0  -2.308191      1
1  -1.909704      1
2  -1.411177      1
3  -1.388635      1
4  -1.337253      1
5  -1.309409      1
6  -1.243208      1
7  -1.221952      1
8  -0.897675      1
9  -0.890892      1
10 -0.881246      1
11 -0.778987      1
12 -0.308953      1
13 -0.244109      1
14 -0.179831      1
15 -0.094658      1
16  0.199283      1
17  0.268912      1
18  0.327094      1
19  0.530427      0
20  0.606527      0
21  0.630848      0
22  0.788330      0
23  0.844491      0
24  1.249444      0
25  1.413943      0
26  1.480253      0
27  1.609742      0
28  1.613819      0
29  1.714018      0
30  1.803888      0
31  1.839627      0
32  1.975999      0
33  2.075844      0
34  2.128894      0
35  2.284232      0
36  2.403972      0
37  2.452228      0
38  2.478773      0
39  2.493454      0
40  2.756789      0
41  2.758034      0
42  2.915077      0
Drug 117
        IC50  Label
0   1.236454      0
1   1.400475      0
2   1.694343      0
3   1.708060      0
4   1.770152      0
5   2.128981      0
6   2.213715      0
7   2.222740      0
8   2.440111      0
9   2.453471      0
10  2.564539      0
11  2.572675      0
12  2.589480      0
13  2.775558      0
14  2.932790      0
15  3.002850      0
16  3.015463      0
17  3.028873      0
18  3.232116      0
19  3.283986      0
20  3.338595      0
21  3.338919      0
22  3.369261      0
23  3.473648      0
24  3.516382      0
25  3.521097      0
26  3.601480      0
27  3.609097      0
28  3.613379      0
29  3.664499      0
30  3.745105      0
31  3.745809      0
32  3.784852      0
33  4.092588      1
34  4.295374      1
35  4.443201      1
36  4.725347      1
37  4.903527      1
38  4.994376      1
39  5.053628      1
40  5.210782      1
41  5.671195      1
42  6.816611      1
Drug 118
        IC50  Label
0  -1.450733      1
1  -0.770182      1
2  -0.702744      1
3  -0.476061      1
4  -0.213835      1
5  -0.180163      1
6  -0.088928      1
7   0.122561      1
8   0.221772      1
9   0.556506      1
10  0.579837      1
11  0.964871      0
12  1.031698      0
13  1.185782      0
14  1.193737      0
15  1.210620      0
16  1.245644      0
17  1.444400      0
18  1.473990      0
19  1.708242      0
20  1.773636      0
21  1.813774      0
22  1.902980      0
23  1.930314      0
24  1.984582      0
25  1.995730      0
26  1.998639      0
27  2.053690      0
28  2.079215      0
29  2.126142      0
30  2.148859      0
31  2.152389      0
32  2.262848      0
33  2.276722      0
34  2.312513      0
35  2.355593      0
36  2.390322      0
37  2.596665      0
38  2.639630      0
39  2.836663      0
40  2.891620      0
41  2.982722      0
42  3.663774      0
Drug 119
        IC50  Label
0  -2.634712      0
1  -1.585965      0
2  -1.156270      0
3  -1.133791      0
4  -0.861900      0
5  -0.857059      0
6  -0.857045      0
7  -0.718061      0
8  -0.649076      0
9  -0.553460      0
10 -0.531102      0
11 -0.511753      0
12 -0.485343      0
13 -0.467320      0
14 -0.351305      0
15 -0.340136      0
16 -0.327134      0
17 -0.245064      0
18 -0.174185      0
19 -0.071909      0
20 -0.029573      0
21  0.026148      0
22  0.031596      0
23  0.046684      0
24  0.059729      0
25  0.143840      0
26  0.181863      0
27  0.266512      0
28  0.280683      0
29  0.299339      0
30  0.327754      0
31  0.376655      0
32  0.446427      0
33  0.535509      0
34  0.560344      0
35  0.693783      0
36  1.116874      1
37  1.886189      1
38  1.895405      1
39  2.055885      1
40  2.162903      1
41  2.401047      1
42  2.736632      1
Drug 120
        IC50  Label
0  -2.668131      1
1  -2.201258      1
2  -1.588996      1
3  -1.504289      1
4  -1.423589      1
5  -1.398398      1
6  -1.380142      1
7  -1.365185      1
8  -1.269415      1
9  -1.052077      1
10 -0.905459      1
11 -0.803120      1
12 -0.714089      1
13 -0.558589      1
14 -0.524872      1
15 -0.432244      1
16 -0.409857      1
17 -0.215112      1
18 -0.150274      1
19  0.128301      0
20  0.231339      0
21  0.270872      0
22  0.390088      0
23  0.434376      0
24  0.475235      0
25  0.611986      0
26  0.723392      0
27  0.837796      0
28  0.859036      0
29  0.946731      0
30  1.035515      0
31  1.155530      0
32  1.212375      0
33  1.325434      0
34  1.336326      0
35  1.398676      0
36  1.443900      0
37  1.713639      0
38  1.968401      0
39  2.235082      0
40  2.675998      0
41  2.978862      0
42  3.526509      0
Drug 121
        IC50  Label
0  -0.375958      0
1   0.658686      0
2   1.132290      0
3   1.156619      0
4   1.253322      0
5   1.374744      0
6   1.389520      0
7   1.539517      0
8   1.605410      0
9   1.703352      0
10  1.881089      0
11  1.985355      1
12  2.036973      1
13  2.079484      1
14  2.119668      1
15  2.179127      1
16  2.219092      1
17  2.260650      1
18  2.298487      1
19  2.312631      1
20  2.312858      1
21  2.316632      1
22  2.321462      1
23  2.351204      1
24  2.361598      1
25  2.384451      1
26  2.388631      1
27  2.398882      1
28  2.542467      1
29  2.570699      1
30  2.709010      1
31  2.713541      1
32  2.723399      1
33  2.848087      1
34  2.897271      1
35  2.924206      1
36  2.929444      1
37  2.944081      1
38  3.003991      1
39  3.029230      1
40  3.161620      1
41  3.535943      1
42  4.694150      1
Drug 122
        IC50  Label
0  -6.583344      1
1  -2.802384      1
2  -2.609304      1
3  -1.802987      1
4  -1.765596      1
5  -1.495683      1
6  -1.236883      1
7  -0.750562      1
8  -0.679689      1
9  -0.679394      1
10 -0.590949      1
11 -0.521835      1
12 -0.122136      1
13 -0.092073      1
14  0.024956      1
15  0.100559      1
16  0.390292      0
17  0.488460      0
18  0.546741      0
19  0.605294      0
20  0.740011      0
21  1.085616      0
22  1.145970      0
23  1.155478      0
24  1.468879      0
25  1.476383      0
26  1.549840      0
27  1.572144      0
28  1.795029      0
29  1.987017      0
30  2.027867      0
31  2.270635      0
32  2.375590      0
33  2.439089      0
34  2.474246      0
35  2.484300      0
36  2.540606      0
37  2.681126      0
38  2.681984      0
39  2.688847      0
40  2.865382      0
41  3.148003      0
42  4.427726      0
Drug 123
        IC50  Label
0   1.064706      1
1   1.333648      1
2   1.500492      1
3   1.550724      1
4   1.942890      1
5   2.165547      1
6   2.275748      1
7   2.519043      1
8   2.536709      1
9   2.581319      1
10  2.738685      1
11  2.763785      1
12  2.838778      1
13  2.942712      1
14  3.024469      0
15  3.039410      0
16  3.103166      0
17  3.137159      0
18  3.275131      0
19  3.353874      0
20  3.388665      0
21  3.397640      0
22  3.491228      0
23  3.524932      0
24  3.526322      0
25  3.558759      0
26  3.586860      0
27  3.587735      0
28  3.711218      0
29  3.715641      0
30  3.737980      0
31  3.785517      0
32  3.899400      0
33  3.907934      0
34  3.939417      0
35  3.951843      0
36  4.061699      0
37  4.202409      0
38  4.425192      0
39  4.442400      0
40  4.507715      0
41  4.593205      0
42  5.606226      0
Drug 124
        IC50  Label
0  -2.489427      1
1  -2.355184      1
2  -2.067548      1
3  -1.461857      1
4  -1.455195      1
5  -1.181715      1
6  -0.995093      1
7  -0.880035      1
8  -0.860559      1
9  -0.746189      1
10 -0.558922      1
11 -0.513431      1
12 -0.434691      1
13 -0.310010      1
14 -0.298217      1
15 -0.296129      1
16 -0.285895      1
17 -0.181648      1
18 -0.105784      1
19 -0.036989      0
20 -0.015526      0
21  0.002422      0
22  0.082408      0
23  0.103349      0
24  0.162024      0
25  0.163481      0
26  0.178694      0
27  0.294562      0
28  0.325221      0
29  0.440224      0
30  0.496627      0
31  0.505145      0
32  0.529752      0
33  0.601555      0
34  0.648158      0
35  0.779973      0
36  0.801748      0
37  0.818452      0
38  1.097585      0
39  1.526029      0
40  1.914123      0
41  2.220945      0
42  4.302222      0
Drug 125
        IC50  Label
0  -0.767408      0
1  -0.609219      0
2  -0.267296      0
3  -0.261160      0
4  -0.116995      0
5   0.062734      0
6   0.394084      0
7   0.506107      0
8   0.737920      0
9   0.986515      0
10  1.012194      0
11  1.014988      0
12  1.195471      0
13  1.313557      0
14  1.318296      0
15  1.332154      0
16  1.524838      0
17  1.532094      0
18  1.553293      0
19  1.634026      0
20  1.851721      1
21  1.900322      1
22  1.926128      1
23  2.162095      1
24  2.245198      1
25  2.364194      1
26  2.466775      1
27  2.503158      1
28  2.503783      1
29  2.622249      1
30  2.745517      1
31  2.763727      1
32  2.865243      1
33  2.925690      1
34  2.979593      1
35  3.238039      1
36  3.298908      1
37  3.364304      1
38  3.393058      1
39  3.411780      1
40  3.593805      1
41  3.763724      1
42  3.999166      1
Drug 126
        IC50  Label
0   1.778179      1
1   2.636261      1
2   3.522988      1
3   3.659879      1
4   3.889081      1
5   3.914125      1
6   3.942307      1
7   4.092951      1
8   4.258518      1
9   4.377739      1
10  4.409442      1
11  4.436442      1
12  4.541765      1
13  4.715836      1
14  4.772583      0
15  4.818994      0
16  4.895969      0
17  5.009328      0
18  5.173178      0
19  5.349304      0
20  5.364825      0
21  5.406174      0
22  5.413104      0
23  5.420635      0
24  5.459469      0
25  5.460642      0
26  5.465653      0
27  5.526472      0
28  5.556600      0
29  5.586051      0
30  5.604159      0
31  5.636889      0
32  5.639004      0
33  5.700967      0
34  5.765304      0
35  5.899666      0
36  5.931194      0
37  5.950293      0
38  6.079798      0
39  6.094744      0
40  6.146734      0
41  6.490259      0
42  7.488978      0
Drug 127
        IC50  Label
0  -1.562320      1
1  -1.020017      1
2  -0.515122      1
3  -0.262000      1
4   0.165117      1
5   0.289044      1
6   0.289815      1
7   0.691899      1
8   0.970491      1
9   0.992520      1
10  1.067217      1
11  1.154864      1
12  1.159535      1
13  1.298057      1
14  1.364304      1
15  1.456643      1
16  1.472255      1
17  1.574844      1
18  1.658741      1
19  1.670770      1
20  1.852727      1
21  1.937468      1
22  2.270164      0
23  2.327714      0
24  2.415071      0
25  2.552237      0
26  2.569430      0
27  2.593086      0
28  2.764007      0
29  2.777720      0
30  2.881527      0
31  3.001049      0
32  3.138918      0
33  3.201903      0
34  3.402159      0
35  3.405041      0
36  3.474150      0
37  3.501467      0
38  3.723655      0
39  3.855292      0
40  4.144686      0
41  4.292848      0
42  4.790718      0
Drug 128
        IC50  Label
0  -1.533838      1
1  -1.131695      1
2  -0.387874      1
3  -0.009755      1
4   0.299582      1
5   0.314659      1
6   0.373792      1
7   0.668381      1
8   0.686756      1
9   0.949836      1
10  0.992723      1
11  0.993576      1
12  1.045610      1
13  1.092053      1
14  1.200956      1
15  1.333259      1
16  1.350589      1
17  1.493650      1
18  1.501389      1
19  1.513026      1
20  1.539602      1
21  1.608242      1
22  1.898484      1
23  1.914388      1
24  1.992530      1
25  2.121468      1
26  2.160284      1
27  2.457945      0
28  2.528249      0
29  2.737666      0
30  2.749943      0
31  2.751498      0
32  3.209683      0
33  3.318293      0
34  3.461654      0
35  3.478511      0
36  3.545440      0
37  3.631269      0
38  3.703008      0
39  3.801642      0
40  4.047373      0
41  4.991147      0
42  6.056788      0
Drug 129
         IC50  Label
0    4.421241      1
1    4.692781      1
2    5.078331      1
3    5.397110      1
4    5.854509      1
5    5.957088      1
6    6.231704      1
7    6.249964      1
8    6.404601      1
9    6.577786      1
10   6.672330      1
11   6.703118      1
12   6.804465      1
13   6.805193      1
14   6.837124      1
15   6.964447      1
16   6.983502      1
17   7.005623      1
18   7.296818      1
19   7.536888      1
20   7.554264      1
21   7.584461      1
22   7.728156      0
23   7.755202      0
24   7.810074      0
25   7.870519      0
26   7.941586      0
27   8.209999      0
28   8.302976      0
29   8.329463      0
30   8.358622      0
31   8.490384      0
32   8.497674      0
33   8.948995      0
34   9.141169      0
35   9.304544      0
36   9.305967      0
37   9.676272      0
38   9.792483      0
39   9.818350      0
40   9.893170      0
41  10.164908      0
42  10.671579      0
Drug 130
        IC50  Label
0  -1.436177      0
1  -1.380631      0
2  -1.122865      0
3  -1.112138      0
4  -0.647531      0
5  -0.240626      0
6  -0.219737      0
7  -0.103975      0
8  -0.041192      0
9   0.329410      0
10  0.335558      0
11  0.518362      0
12  0.524545      0
13  0.582376      0
14  0.588562      0
15  0.609689      0
16  0.897811      0
17  1.055055      0
18  1.157995      0
19  1.219361      0
20  1.252922      0
21  1.465682      0
22  1.671681      1
23  1.891398      1
24  1.993410      1
25  2.017919      1
26  2.160317      1
27  2.370684      1
28  2.381325      1
29  2.397083      1
30  2.655405      1
31  2.678611      1
32  2.816709      1
33  2.870613      1
34  2.937933      1
35  3.137281      1
36  3.340449      1
37  3.424973      1
38  3.709914      1
39  4.032127      1
40  4.388568      1
41  4.486033      1
42  4.575116      1
Drug 131
        IC50  Label
0  -3.767676      0
1  -3.113840      0
2  -2.966029      0
3  -2.612488      0
4  -2.373933      0
5  -2.202342      0
6  -1.995526      0
7  -1.063216      1
8  -1.053041      1
9  -0.660556      1
10 -0.639786      1
11 -0.621754      1
12 -0.600032      1
13 -0.574933      1
14 -0.492674      1
15 -0.379650      1
16 -0.362321      1
17 -0.255796      1
18 -0.236083      1
19 -0.154267      1
20 -0.144106      1
21 -0.062336      1
22 -0.032052      1
23  0.084852      1
24  0.222682      1
25  0.306427      1
26  0.402503      1
27  0.514634      1
28  0.544436      1
29  0.648636      1
30  0.801457      1
31  0.812804      1
32  0.874882      1
33  0.938724      1
34  1.053544      1
35  1.073797      1
36  1.154755      1
37  1.278418      1
38  1.442508      1
39  1.586521      1
40  1.882155      1
41  2.050098      1
42  2.654632      1
Drug 132
        IC50  Label
0   1.604846      0
1   1.718162      0
2   1.828539      0
3   1.840056      0
4   1.848054      0
5   1.989126      0
6   2.034062      0
7   2.064274      0
8   2.133560      0
9   2.144695      0
10  2.240429      0
11  2.245511      0
12  2.303329      0
13  2.405230      0
14  2.486121      0
15  2.504025      0
16  2.512362      0
17  2.537302      0
18  2.559318      0
19  2.630111      0
20  2.731020      0
21  2.820834      0
22  2.828290      0
23  2.845983      0
24  2.927231      0
25  3.049108      0
26  3.051471      0
27  3.117759      0
28  3.364530      1
29  3.397197      1
30  3.415464      1
31  3.423890      1
32  3.488467      1
33  3.575904      1
34  3.698391      1
35  3.772285      1
36  3.859959      1
37  3.922125      1
38  4.079168      1
39  4.425117      1
40  5.373178      1
41  5.508252      1
42  5.715500      1
Drug 133
        IC50  Label
0  -4.494150      0
1  -4.344856      0
2  -4.143756      0
3  -4.130624      0
4  -4.099395      0
5  -4.067445      0
6  -3.948662      0
7  -3.885307      0
8  -3.831304      0
9  -3.750823      0
10 -3.732096      0
11 -3.660196      0
12 -3.575898      0
13 -3.473570      0
14 -3.473337      0
15 -3.340042      0
16 -3.329310      0
17 -3.205725      0
18 -3.143772      0
19 -3.138649      0
20 -3.121935      0
21 -3.110275      0
22 -3.022685      0
23 -2.811718      0
24 -2.768682      0
25 -2.766999      0
26 -2.644446      0
27 -2.629918      0
28 -2.393386      0
29 -2.274768      0
30 -2.230461      0
31 -2.186908      0
32 -2.153803      0
33 -1.982483      0
34 -1.979226      0
35 -1.966970      0
36 -1.713243      1
37 -1.216458      1
38 -1.211144      1
39 -1.169177      1
40 -0.825001      1
41  0.652347      1
42  2.768001      1
Drug 134
        IC50  Label
0  -4.636995      0
1  -4.614156      0
2  -4.520136      0
3  -3.858957      0
4  -3.460729      0
5  -3.365337      0
6  -3.125516      0
7  -3.107961      0
8  -2.759371      0
9  -2.553782      0
10 -2.202921      0
11 -2.014399      0
12 -1.995717      0
13 -1.886053      0
14 -1.801594      0
15 -1.163342      1
16 -1.040644      1
17 -1.004389      1
18 -0.959157      1
19 -0.924080      1
20 -0.757433      1
21 -0.656849      1
22 -0.568076      1
23 -0.511892      1
24 -0.374390      1
25 -0.370729      1
26 -0.358768      1
27 -0.353971      1
28 -0.242115      1
29 -0.201141      1
30 -0.126488      1
31 -0.018391      1
32  0.098678      1
33  0.214758      1
34  0.447101      1
35  0.748870      1
36  0.831304      1
37  0.924243      1
38  1.087604      1
39  1.467339      1
40  1.961412      1
41  2.159909      1
42  2.677663      1
Drug 135
        IC50  Label
0   0.514752      0
1   0.911798      0
2   1.257217      0
3   1.412373      0
4   1.450763      0
5   1.627490      0
6   1.779604      0
7   2.123459      0
8   2.138315      0
9   2.238098      0
10  2.605480      0
11  2.718477      0
12  2.865895      0
13  2.932561      0
14  3.066576      0
15  3.066723      0
16  3.089099      0
17  3.187685      0
18  3.522923      0
19  3.690263      1
20  4.149549      1
21  4.243863      1
22  4.308451      1
23  4.369619      1
24  4.506229      1
25  4.673956      1
26  4.717073      1
27  4.830859      1
28  4.877476      1
29  4.886839      1
30  4.946647      1
31  4.964009      1
32  5.045192      1
33  5.085898      1
34  5.099689      1
35  5.181658      1
36  5.372376      1
37  5.385756      1
38  5.491145      1
39  5.519887      1
40  5.613551      1
41  5.653058      1
42  5.794959      1
Drug 136
        IC50  Label
0  -7.940389      1
1  -7.209898      1
2  -6.964229      1
3  -6.802478      1
4  -6.534114      1
5  -6.447124      1
6  -6.233540      1
7  -6.126728      1
8  -5.777970      1
9  -5.669996      1
10 -5.658828      1
11 -5.397322      1
12 -5.218096      1
13 -5.025444      1
14 -4.699110      0
15 -4.634718      0
16 -4.592059      0
17 -4.378875      0
18 -4.318006      0
19 -4.267452      0
20 -4.256824      0
21 -4.254649      0
22 -4.188603      0
23 -4.040525      0
24 -4.014205      0
25 -3.878423      0
26 -3.803988      0
27 -3.626122      0
28 -3.624001      0
29 -3.456706      0
30 -3.326278      0
31 -3.296937      0
32 -3.115244      0
33 -3.032417      0
34 -2.990615      0
35 -2.826606      0
36 -2.746820      0
37 -2.457434      0
38 -2.079053      0
39 -1.815188      0
40 -1.751641      0
41 -1.139971      0
42  0.641830      0
Drug 137
        IC50  Label
0   0.307983      0
1   0.607605      0
2   0.631467      0
3   0.649039      0
4   0.887086      0
5   1.134217      0
6   1.177055      0
7   1.223475      0
8   1.661685      0
9   1.672763      0
10  1.794169      1
11  1.843668      1
12  1.850958      1
13  1.945236      1
14  1.964253      1
15  2.020151      1
16  2.057661      1
17  2.078476      1
18  2.083410      1
19  2.140955      1
20  2.166279      1
21  2.172570      1
22  2.174391      1
23  2.186926      1
24  2.293921      1
25  2.394196      1
26  2.435672      1
27  2.463241      1
28  2.494872      1
29  2.499183      1
30  2.537613      1
31  2.571314      1
32  2.671271      1
33  2.740959      1
34  2.802522      1
35  2.859113      1
36  2.910936      1
37  2.910971      1
38  3.055620      1
39  3.114878      1
40  3.178425      1
41  3.719260      1
42  4.643651      1
Drug 138
        IC50  Label
0   1.193971      0
1   1.359969      0
2   1.774344      0
3   1.985878      0
4   1.996173      0
5   2.010334      0
6   2.081930      0
7   2.090639      0
8   2.105332      0
9   2.334285      0
10  2.364574      0
11  2.373062      0
12  2.463749      0
13  2.489802      0
14  2.514784      0
15  2.530586      0
16  2.758395      1
17  2.761825      1
18  2.765501      1
19  2.790273      1
20  2.792447      1
21  2.800988      1
22  2.863855      1
23  2.903521      1
24  2.963040      1
25  3.007436      1
26  3.013135      1
27  3.022710      1
28  3.055119      1
29  3.057316      1
30  3.083289      1
31  3.111884      1
32  3.170626      1
33  3.208567      1
34  3.317989      1
35  3.331215      1
36  3.369495      1
37  3.384238      1
38  3.483886      1
39  3.531319      1
40  3.532049      1
41  3.720552      1
42  4.660955      1
Drug 139
        IC50  Label
0  -1.141959      0
1  -0.061179      0
2   0.138459      0
3   0.166764      0
4   1.160400      0
5   1.185830      0
6   1.215319      0
7   1.389032      0
8   1.389069      0
9   1.456718      0
10  1.551405      0
11  1.731061      0
12  1.762575      0
13  1.810206      0
14  1.840563      0
15  1.865003      0
16  1.879458      0
17  1.885759      0
18  1.948533      0
19  2.165298      1
20  2.193505      1
21  2.214842      1
22  2.327666      1
23  2.388350      1
24  2.503469      1
25  2.569253      1
26  2.575128      1
27  2.583569      1
28  2.666714      1
29  2.722441      1
